카테고리,순위,품번,브랜드명,상품명(한글),판매가,비회원가,좋아요 수,URL
여성 가방,80,kulpb05,KUL,Pocket bag (Black),"
                                                                                                                                                78000",78000,426,https://www.musinsa.com/app/goods/3360863?loc=goods_rank
여성 가방,81,8800660102241,LENEE B,엘라백 블랙,39000,33000,6747,https://www.musinsa.com/app/goods/3323403?loc=goods_rank
여성 가방,82,IG22FWBAG03_SIL,ILLIGO,시그니처 백 실버,108000,72000,14583,https://www.musinsa.com/app/goods/2654166?loc=goods_rank
여성 가방,83,S024,SQUARELINE,Bean pod bag - S024 (4color),98000,68600,6217,https://www.musinsa.com/app/goods/2818862?loc=goods_rank
여성 가방,84,nocontent44,NOCONTENT,노컨텐츠 백팩 _ 블루그레이,"
                                                                                                                                                265000",265000,1,https://www.musinsa.com/app/goods/3549917?loc=goods_rank
여성 가방,85,m1037_438686,VUNQUE,Magpie Card wallet (맥파이 카드지갑) Black,"
                                                                                                                                                65000",65000,5192,https://www.musinsa.com/app/goods/3036071?loc=goods_rank
여성 가방,86,8062374FW23,BURBERRY,여성 롤라 카드 케이스 - 블랙:금장,468000,255000,487,https://www.musinsa.com/app/goods/3428834?loc=goods_rank
여성 가방,87,A4479099SS23,GANNI,여성 노트 바게트 토트백 - 블랙,410000,248000,1294,https://www.musinsa.com/app/goods/3168110?loc=goods_rank
여성 가방,88,OVBAX23523BLK,ARCHIVEPKE,Oval day bag(Deep sleep)_OVBAX23523BLK,"
                                                                                                                                                239000",239000,235,https://www.musinsa.com/app/goods/3433744?loc=goods_rank
여성 가방,89,S3FAC02G,SIENNE,Leather Padding Bag (Black),"
                                                                                                                                                59000",59000,83,https://www.musinsa.com/app/goods/3548053?loc=goods_rank
여성 가방,90,S1001,SQUARELINE,Layer shoulder/cross bag - S1001 (7color),84000,58800,19810,https://www.musinsa.com/app/goods/3045081?loc=goods_rank
여성 가방,91,10002120000,FOTTSFOTTS,TOP HANDLE BAG,245000,232750,54,https://www.musinsa.com/app/goods/3541002?loc=goods_rank
여성 가방,92,asura23SS42,ASURA,토끼 짐 색 (BLACK),89000,57850,2977,https://www.musinsa.com/app/goods/3167071?loc=goods_rank
여성 가방,93,asura23SS44,ASURA,토끼 짐 색 (SILVER),89000,57850,8104,https://www.musinsa.com/app/goods/3167160?loc=goods_rank
여성 가방,94,S3UAC087,SIENNE,Suede Mini Padding Bag (Violet),"
                                                                                                                                                57000",57000,626,https://www.musinsa.com/app/goods/3306432?loc=goods_rank
여성 가방,95,MG2303BG01BK,WHATITISNT,우먼스 플로리 퀼팅 호보백 블랙,59000,53100,19,https://www.musinsa.com/app/goods/3539840?loc=goods_rank
여성 가방,96,10086420002,SIENNE,Sienne Padding Bag (Cream),"
                                                                                                                                                53000",53000,2397,https://www.musinsa.com/app/goods/3339927?loc=goods_rank
여성 가방,97,D1077,DONKIE,Rola 로라 - 11color,84000,50400,5459,https://www.musinsa.com/app/goods/3045910?loc=goods_rank
여성 가방,98,Half Moon Leather Bag,SOFT SEOUL,하프문 레더백 [크림],"
                                                                                                                                                198000",198000,6807,https://www.musinsa.com/app/goods/1703325?loc=goods_rank
여성 가방,99,JABA3F957BK,JILLSTUART ACC,[젤라또] 블랙 스티치장식 가죽 슬링백,"
                                                                                                                                                198000",198000,2055,https://www.musinsa.com/app/goods/3339287?loc=goods_rank
여성 가방,100,JHNCHA3BF120BK260,JESTINA,POCHE MD 호보 BK (JHNCHA3BF120BK260),218000,196200,334,https://www.musinsa.com/app/goods/3421200?loc=goods_rank
